,Date,weighted_open
171,Apr 14  2019,23.299031616228465
172,Apr 13  2019,22.991194765222275
173,Apr 12  2019,22.973931692042598
174,Apr 11  2019,24.566283931450926
175,Apr 10  2019,24.31305506441301
176,Apr 09  2019,24.75832879238855
177,Apr 08  2019,24.58303052304148
178,Apr 07  2019,23.83798872574136
179,Apr 06  2019,24.357450529971405
180,Apr 05  2019,22.297605666093737
181,Apr 04  2019,22.74615434204215
182,Apr 03  2019,22.01159855542876
183,Apr 02  2019,18.886801512932948
184,Apr 01  2019,19.169908499795785
185,Mar 31  2019,18.431839932611354
186,Mar 30  2019,18.527932921460422
187,Mar 29  2019,18.60019873528771
188,Mar 28  2019,18.454685030679684
189,Mar 27  2019,17.718773418858586
190,Mar 26  2019,18.010725607210563
191,Mar 25  2019,17.67600662480481
192,Mar 24  2019,17.78046229716297
193,Mar 23  2019,17.67037508412029
194,Mar 22  2019,17.557214375298713
195,Mar 21  2019,18.055092052970895
196,Mar 20  2019,18.067365668746103
197,Mar 19  2019,18.248351083006497
198,Mar 18  2019,18.464340955087714
199,Mar 17  2019,18.15920186812621
200,Mar 16  2019,18.499833999175923
201,Mar 15  2019,18.340570513596823
202,Mar 14  2019,17.45065822453327
203,Mar 13  2019,17.548615853519976
204,Mar 12  2019,15.969467696524923
205,Mar 11  2019,16.0987659608444
206,Mar 10  2019,15.824948303569489
207,Mar 09  2019,15.33738192878028
208,Mar 08  2019,15.497358529946137
209,Mar 07  2019,15.675091533879502
210,Mar 06  2019,16.079683385433615
211,Mar 05  2019,15.440392770169531
212,Mar 04  2019,15.726721394563052
213,Mar 03  2019,15.875894649500408
214,Mar 02  2019,15.701762253709667
215,Mar 01  2019,15.75584486246001
216,Feb 28  2019,15.752797119244002
217,Feb 27  2019,15.874668485408353
218,Feb 26  2019,15.484394765519555
219,Feb 25  2019,15.085392118848663
220,Feb 24  2019,16.83164638749984
221,Feb 23  2019,16.203515911283585
222,Feb 22  2019,15.746078005527332
223,Feb 21  2019,16.31291299935423
224,Feb 20  2019,16.474278532193935
225,Feb 19  2019,17.088713167787585
226,Feb 18  2019,16.027234776265793
227,Feb 17  2019,15.726577593686827
228,Feb 16  2019,15.695622213191648
229,Feb 15  2019,15.675312624146681
230,Feb 14  2019,15.734489403858444
231,Feb 13  2019,15.849670344745256
232,Feb 12  2019,15.71021751999254
233,Feb 11  2019,16.038645215526415
234,Feb 10  2019,15.613148042178445
235,Feb 09  2019,15.501052781946093
236,Feb 08  2019,14.241143722829792
237,Feb 07  2019,13.981154019599929
238,Feb 06  2019,14.923390324476784
239,Feb 05  2019,14.713171244122533
240,Feb 04  2019,14.99785222417623
241,Feb 03  2019,14.915638802731658
242,Feb 02  2019,14.853438677135866
243,Feb 01  2019,14.785553765019573
244,Jan 31  2019,15.302905271210287
245,Jan 30  2019,15.094988188217231
246,Jan 29  2019,15.484159618275733
247,Jan 28  2019,16.02913499680595
248,Jan 27  2019,16.148844829114164
249,Jan 26  2019,16.017381929689343
250,Jan 25  2019,16.367783100684548
251,Jan 24  2019,16.221524275716607
252,Jan 23  2019,16.198878569237056
253,Jan 22  2019,16.027723356195803
254,Jan 21  2019,15.633428042895082
255,Jan 20  2019,16.365300548216506
256,Jan 19  2019,16.056353587230586
257,Jan 18  2019,16.097094131564457
258,Jan 17  2019,15.806049287240365
259,Jan 16  2019,15.338444857388778
260,Jan 15  2019,15.452325357822648
261,Jan 14  2019,15.271783749602019
262,Jan 13  2019,16.431026835377754
263,Jan 12  2019,16.083229696420187
264,Jan 11  2019,15.466472320429238
265,Jan 10  2019,17.80360938913073
266,Jan 09  2019,17.292731414087097
267,Jan 08  2019,17.918855126107758
268,Jan 07  2019,18.447067346220198
269,Jan 06  2019,17.45115626004644
270,Jan 05  2019,17.504628441546632
271,Jan 04  2019,17.208476633073055
272,Jan 03  2019,17.347273206566413
273,Jan 02  2019,16.473934103914193
274,Jan 01  2019,15.630750436706007
275,Dec 31  2018,17.503941173703048
276,Dec 30  2018,17.23753550188333
277,Dec 29  2018,18.80730420561014
278,Dec 28  2018,15.488119034052083
279,Dec 27  2018,16.90882053442042
280,Dec 26  2018,16.918575018225543
281,Dec 25  2018,18.45912039945644
282,Dec 24  2018,18.017598493519497
283,Dec 23  2018,17.795190577636834
284,Dec 22  2018,17.074019868190938
285,Dec 21  2018,18.514963253768734
286,Dec 20  2018,17.2482348737444
287,Dec 19  2018,17.421947144197876
288,Dec 18  2018,15.173202734453609
289,Dec 17  2018,14.210579030570239
290,Dec 16  2018,13.705232289522684
291,Dec 15  2018,14.297877977691146
292,Dec 14  2018,13.575357034635962
293,Dec 13  2018,13.900126078035798
294,Dec 12  2018,13.761632687999038
295,Dec 11  2018,14.513174824087725
296,Dec 10  2018,16.373767095241465
297,Dec 09  2018,16.024542706681043
298,Dec 08  2018,16.225510504268104
299,Dec 07  2018,17.21648984247393
300,Dec 06  2018,17.657483304872724
301,Dec 05  2018,18.519124590659676
302,Dec 04  2018,18.15323502442541
303,Dec 03  2018,19.388682236265787
304,Dec 02  2018,19.482333106164685
305,Dec 01  2018,18.756323797833968
306,Nov 30  2018,20.462719671950303
307,Nov 29  2018,20.70272411371143
308,Nov 28  2018,18.809782875264556
309,Nov 27  2018,18.679812633523966
310,Nov 26  2018,20.395600698768668
311,Nov 25  2018,19.344367908970806
312,Nov 24  2018,21.77745481483424
313,Nov 23  2018,22.848223497549416
314,Nov 22  2018,24.556071319491426
315,Nov 21  2018,22.807184038882415
316,Nov 20  2018,24.199488210007623
317,Nov 19  2018,31.921045213629476
318,Nov 18  2018,31.361199646526778
319,Nov 17  2018,31.470678022265922
320,Nov 16  2018,32.78087817433632
321,Nov 15  2018,33.01164425005339
322,Nov 14  2018,37.06216298611567
323,Nov 13  2018,37.90373989079279
324,Nov 12  2018,37.695788541615826
325,Nov 11  2018,38.508068540411216
326,Nov 10  2018,38.7542279020825
327,Nov 09  2018,37.29564545719485
328,Nov 08  2018,38.78724049437082
329,Nov 07  2018,39.01202614107605
330,Nov 06  2018,37.787867793573156
331,Nov 05  2018,38.26989971160286
332,Nov 04  2018,38.366588003555115
333,Nov 03  2018,39.96462681242023
334,Nov 02  2018,38.36688643666449
335,Nov 01  2018,37.73790515837593
336,Oct 31  2018,38.03772322438227
337,Oct 30  2018,37.85452743275
338,Oct 29  2018,41.86787678753448
339,Oct 28  2018,40.94684646860456
340,Oct 27  2018,41.109851697134054
341,Oct 26  2018,41.33717948810187
342,Oct 25  2018,45.02937559244659
343,Oct 24  2018,49.00488367570688
344,Oct 23  2018,37.063380884046445
345,Oct 22  2018,36.30968062577806
346,Oct 21  2018,36.63987699650984
347,Oct 20  2018,36.275800272043334
348,Oct 19  2018,36.86680726336871
349,Oct 18  2018,37.52016621506265
350,Oct 17  2018,37.82126102980219
351,Oct 16  2018,37.53120789556291
352,Oct 15  2018,35.827649471967426
353,Oct 14  2018,36.27916357707318
354,Oct 13  2018,34.67572352632517
355,Oct 12  2018,34.913603147202245
356,Oct 11  2018,39.55085121491669
357,Oct 10  2018,39.21319516285875
358,Oct 09  2018,42.36880963791704
359,Oct 08  2018,38.13889003844503
360,Oct 07  2018,38.19283210238267
361,Oct 06  2018,39.756952535275644
362,Oct 05  2018,39.11216771203181
363,Oct 04  2018,37.15583168674177
364,Oct 03  2018,36.8234317463583
365,Oct 02  2018,36.39861749017253
366,Oct 01  2018,36.95312174017312
367,Sep 30  2018,37.56109247381105
368,Sep 29  2018,36.62266542009155
369,Sep 28  2018,36.54945325311734
370,Sep 27  2018,35.01604618305862
371,Sep 26  2018,34.93820666211493
372,Sep 25  2018,35.68038600753251
373,Sep 24  2018,36.70926360950921
374,Sep 23  2018,35.91022097114353
375,Sep 22  2018,36.156882565903786
376,Sep 21  2018,34.407535247799544
377,Sep 20  2018,34.16569535086874
378,Sep 19  2018,33.969683856453315
379,Sep 18  2018,34.469732573812315
380,Sep 17  2018,35.90986358307656
381,Sep 16  2018,36.572661781733714
382,Sep 15  2018,36.23623803701867
383,Sep 14  2018,35.389724950228185
384,Sep 13  2018,32.81984550262254
385,Sep 12  2018,33.82476134947314
386,Sep 11  2018,34.51616230567567
387,Sep 10  2018,35.30244170429861
388,Sep 09  2018,33.455157442343314
389,Sep 08  2018,35.96829960870892
390,Sep 07  2018,35.30593965024461
391,Sep 06  2018,35.523751020054846
392,Sep 05  2018,40.528583274542065
393,Sep 04  2018,40.58723714055805
394,Sep 03  2018,42.07910998752561
395,Sep 02  2018,42.1715366265895
396,Sep 01  2018,40.314033124494415
397,Aug 31  2018,40.152205198069844
398,Aug 30  2018,39.438454248003374
399,Aug 29  2018,38.8823263579963
400,Aug 28  2018,37.96731024168107
401,Aug 27  2018,35.65695164044845
402,Aug 26  2018,37.41877057211972
403,Aug 25  2018,38.46209526853148
404,Aug 24  2018,35.24653660222173
405,Aug 23  2018,34.29914081008329
406,Aug 22  2018,35.84894675535622
407,Aug 21  2018,34.882790065511884
408,Aug 20  2018,37.964168300754295
409,Aug 19  2018,37.38616078156082
410,Aug 18  2018,40.20966875252505
411,Aug 17  2018,35.663615482772606
412,Aug 16  2018,35.055742055016495
413,Aug 15  2018,37.26820444658998
414,Aug 14  2018,36.778837377405026
415,Aug 13  2018,38.63563085085721
416,Aug 12  2018,40.12861642571946
417,Aug 11  2018,40.529074909079306
418,Aug 10  2018,44.88513197797279
419,Aug 09  2018,42.44286023081711
420,Aug 08  2018,45.25948698326774
421,Aug 07  2018,46.868167681929854
422,Aug 06  2018,47.18524710732335
423,Aug 05  2018,47.77183606518524
424,Aug 04  2018,53.23768745883522
425,Aug 03  2018,50.637399310374335
426,Aug 02  2018,53.75243627061691
427,Aug 01  2018,52.69016199349201
428,Jul 31  2018,56.161187610883445
429,Jul 30  2018,59.337126674324914
430,Jul 29  2018,61.667769940965314
431,Jul 28  2018,60.27579375270081
432,Jul 27  2018,60.66229178120336
433,Jul 26  2018,62.75542865984337
434,Jul 25  2018,62.02649291373224
435,Jul 24  2018,63.97446022594147
436,Jul 23  2018,66.13241539006414
437,Jul 22  2018,68.45165272969616
438,Jul 21  2018,68.60010307761394
439,Jul 20  2018,68.58784406302168
440,Jul 19  2018,67.74225695929957
441,Jul 18  2018,71.42651652228992
442,Jul 17  2018,67.47052062088727
443,Jul 16  2018,59.87713680101087
444,Jul 15  2018,54.46537923373712
445,Jul 14  2018,54.028562058581116
446,Jul 13  2018,53.08904679453969
447,Jul 12  2018,55.243132038408355
448,Jul 11  2018,53.917772789220436
449,Jul 10  2018,57.57067973848174
450,Jul 09  2018,58.719828607201755
451,Jul 08  2018,60.261465859634804
452,Jul 07  2018,61.98991599149438
453,Jul 06  2018,60.67448424261808
454,Jul 05  2018,64.89110362856324
455,Jul 04  2018,65.07517020306234
456,Jul 03  2018,65.64584555574953
457,Jul 02  2018,63.74880310419624
458,Jul 01  2018,62.84378703665392
459,Jun 30  2018,64.4040889603568
460,Jun 29  2018,57.01525724362343
461,Jun 28  2018,65.10415026038172
462,Jun 27  2018,67.02952385419314
463,Jun 26  2018,70.0645216980368
464,Jun 25  2018,69.85857201499205
465,Jun 24  2018,68.61726231163007
466,Jun 23  2018,73.76055887102821
467,Jun 22  2018,85.65258361177385
468,Jun 21  2018,87.05761953970199
469,Jun 20  2018,87.85777077441304
470,Jun 19  2018,89.15763069662064
471,Jun 18  2018,86.4938797332227
472,Jun 17  2018,85.85720334584954
473,Jun 16  2018,86.1926993188764
474,Jun 15  2018,94.59073029777863
475,Jun 14  2018,82.25872671904048
476,Jun 13  2018,82.69995423906744
477,Jun 12  2018,89.78693865598615
478,Jun 11  2018,87.98642634645906
479,Jun 10  2018,98.33688616224646
480,Jun 09  2018,102.99479121658737
481,Jun 08  2018,101.30217589874162
482,Jun 07  2018,95.58060714020719
483,Jun 06  2018,95.46224248480125
484,Jun 05  2018,95.21583112847362
485,Jun 04  2018,93.96754224531236
486,Jun 03  2018,96.5917312025203
487,Jun 02  2018,91.26236673177804
488,Jun 01  2018,88.4582871580087
489,May 31  2018,85.10865837818882
490,May 30  2018,88.38449650924586
491,May 29  2018,85.17569239021952
492,May 28  2018,86.8980358232517
493,May 27  2018,87.11383150827805
494,May 26  2018,95.10022928703609
495,May 25  2018,97.99856262565996
496,May 24  2018,98.81026899384324
497,May 23  2018,104.6361991690872
498,May 22  2018,111.3419353464621
499,May 21  2018,105.9850494210564
500,May 20  2018,103.04542667487546
501,May 19  2018,100.1850209575763
502,May 18  2018,89.20242270475981
503,May 17  2018,88.19756587074883
504,May 16  2018,93.65615113749503
505,May 15  2018,96.71432908150584
506,May 14  2018,89.4156323873738
507,May 13  2018,81.82209965888123
508,May 12  2018,82.23539299143886
509,May 11  2018,83.27521965330784
510,May 10  2018,80.97824758022679
511,May 09  2018,81.91392357077076
512,May 08  2018,83.57422319951264
513,May 07  2018,82.49789483532444
514,May 06  2018,82.95027238396888
515,May 05  2018,86.8036315209417
516,May 04  2018,79.77128595366142
517,May 03  2018,77.25605714279787
518,May 02  2018,76.54736908221967
519,May 01  2018,80.10559228257307
520,Apr 30  2018,78.44844992766521
521,Apr 29  2018,81.92140655889636
522,Apr 28  2018,78.56973264865888
523,Apr 27  2018,80.74788213157194
524,Apr 26  2018,72.80019027084047
525,Apr 25  2018,70.39798390392471
526,Apr 24  2018,60.65252863937041
527,Apr 23  2018,59.89351300037494
528,Apr 22  2018,62.89960144003182
529,Apr 21  2018,61.70596587314806
530,Apr 20  2018,57.66072891827179
531,Apr 19  2018,56.498371614007496
532,Apr 18  2018,56.00133974620049
533,Apr 17  2018,56.67540050584992
534,Apr 16  2018,58.213375531577476
535,Apr 15  2018,54.16808882276473
536,Apr 14  2018,53.05347951311368
537,Apr 13  2018,55.51826816997728
538,Apr 12  2018,47.544049852585246
539,Apr 11  2018,46.19902900385111
540,Apr 10  2018,44.049744183827066
541,Apr 09  2018,45.44259909252083
542,Apr 08  2018,45.903622112094205
543,Apr 07  2018,40.39961884500955
544,Apr 06  2018,39.5979785896488
545,Apr 05  2018,38.67640285491139
546,Apr 04  2018,43.004487469255004
547,Apr 03  2018,38.25278640672027
548,Apr 02  2018,36.01211658007842
549,Apr 01  2018,36.200897692314925
550,Mar 31  2018,35.28078938437612
551,Mar 30  2018,37.117969107058336
552,Mar 29  2018,42.94007908570704
553,Mar 28  2018,42.48376049235929
554,Mar 27  2018,44.63895127867744
555,Mar 26  2018,46.990185688894755
556,Mar 25  2018,47.28523420978543
557,Mar 24  2018,49.952301170921636
558,Mar 23  2018,46.826939933016824
559,Mar 22  2018,48.556407750377524
560,Mar 21  2018,49.443913105801016
561,Mar 20  2018,49.75445669403274
562,Mar 19  2018,47.206714762626
563,Mar 18  2018,45.585455452080076
564,Mar 17  2018,51.110936905529705
565,Mar 16  2018,52.11740147775239
566,Mar 15  2018,47.98006713113681
567,Mar 14  2018,53.949828405258046
568,Mar 13  2018,55.055760872923194
569,Mar 12  2018,58.21254558118777
570,Mar 11  2018,55.576154135682955
571,Mar 10  2018,56.237078230898454
572,Mar 09  2018,53.68212968386993
573,Mar 08  2018,60.714876328868826
574,Mar 07  2018,66.79062557678269
575,Mar 06  2018,74.9167267281845
576,Mar 05  2018,73.86671351310287
577,Mar 04  2018,73.09917184398444
578,Mar 03  2018,73.54680929516229
579,Mar 02  2018,72.62003455495675
580,Mar 01  2018,68.74017898151219
581,Feb 28  2018,71.63918823803259
582,Feb 27  2018,69.17059342132619
583,Feb 26  2018,66.14768500521879
584,Feb 25  2018,65.92246607057187
585,Feb 24  2018,69.75681407074033
586,Feb 23  2018,66.38160590262896
587,Feb 22  2018,68.44857424211848
588,Feb 21  2018,73.55023467501934
589,Feb 20  2018,80.44666606835148
590,Feb 19  2018,78.3968861099615
591,Feb 18  2018,90.05699822188429
592,Feb 17  2018,84.143508045721
593,Feb 16  2018,81.48623139116
594,Feb 15  2018,75.78352903769138
595,Feb 14  2018,67.9454749065394
596,Feb 13  2018,71.9707849965207
597,Feb 12  2018,64.21056892656459
598,Feb 11  2018,70.99976734580743
599,Feb 10  2018,74.17098120919073
600,Feb 09  2018,68.01793029318982
601,Feb 08  2018,62.662263733795186
602,Feb 07  2018,66.37573184636577
603,Feb 06  2018,54.84336757963898
604,Feb 05  2018,67.3218399635086
605,Feb 04  2018,81.56064741314721
606,Feb 03  2018,74.28883713623071
607,Feb 02  2018,76.69554761042185
608,Feb 01  2018,91.29465431611396
609,Jan 31  2018,83.67793328368282
610,Jan 30  2018,90.67328599035059
611,Jan 29  2018,86.10975492382109
612,Jan 28  2018,84.87460410507202
613,Jan 27  2018,83.40169506363802
614,Jan 26  2018,83.81612604329115
615,Jan 25  2018,88.46885572893339
616,Jan 24  2018,83.97937376323927
617,Jan 23  2018,82.77489840606391
618,Jan 22  2018,93.12515784273951
619,Jan 21  2018,108.68867169433518
620,Jan 20  2018,96.28144214711236
621,Jan 19  2018,75.74464127506707
622,Jan 18  2018,76.32820597549338
623,Jan 17  2018,74.46146160307676
624,Jan 16  2018,94.14692832142568
625,Jan 15  2018,98.81822690893044
626,Jan 14  2018,108.64967787812591
627,Jan 13  2018,105.74022881284827
628,Jan 12  2018,89.8964344315507
629,Jan 11  2018,99.02294856796331
630,Jan 10  2018,102.53993416089637
631,Jan 09  2018,97.23731309581122
632,Jan 08  2018,97.53328310438545
633,Jan 07  2018,100.5351127836366
634,Jan 06  2018,99.47754765311248
635,Jan 05  2018,102.29591237077521
636,Jan 04  2018,95.98682717808555
637,Jan 03  2018,96.53662296589707
638,Jan 02  2018,97.73055083679618
639,Jan 01  2018,87.45539912826108
640,Dec 31  2017,75.65281010650278
641,Dec 30  2017,88.48266670892936
642,Dec 29  2017,86.8964383475035
643,Dec 28  2017,85.74226144896362
644,Dec 27  2017,83.32689238131982
645,Dec 26  2017,81.70084158712926
646,Dec 25  2017,81.03456504541336
647,Dec 24  2017,78.37146300320562
648,Dec 23  2017,68.55689763164686
649,Dec 22  2017,83.32768366895968
650,Dec 21  2017,87.33419190390288
651,Dec 20  2017,84.08908102593057
652,Dec 19  2017,84.04970907697819
653,Dec 18  2017,76.62237767126038
654,Dec 17  2017,74.4491032399897
655,Dec 16  2017,63.12260428813274
656,Dec 15  2017,63.68428056658577
657,Dec 14  2017,64.72409772850116
658,Dec 13  2017,64.65665842347543
659,Dec 12  2017,51.147005554486505
660,Dec 11  2017,47.608231598669974
661,Dec 10  2017,45.28655944067167
662,Dec 09  2017,47.33118414636857
663,Dec 08  2017,42.05173948963788
664,Dec 07  2017,40.96823475131014
665,Dec 06  2017,45.86953985733109
666,Dec 05  2017,48.93389905050744
667,Dec 04  2017,45.25102542782264
668,Dec 03  2017,45.98240770507985
669,Dec 02  2017,48.8176570026825
670,Dec 01  2017,47.9681275752928
671,Nov 30  2017,41.96317349103017
672,Nov 29  2017,47.97309820943346
673,Nov 28  2017,49.941280934664505
674,Nov 27  2017,53.0286697968009
675,Nov 26  2017,43.52625006562178
676,Nov 25  2017,40.513995110731194
677,Nov 24  2017,36.810047740759416
678,Nov 23  2017,33.764250174231236
679,Nov 22  2017,27.941499284577528
680,Nov 21  2017,26.75058315506761
681,Nov 20  2017,27.671973421579054
682,Nov 19  2017,28.372183086879172
683,Nov 18  2017,25.54050019927406
684,Nov 17  2017,25.255812926712714
685,Nov 16  2017,26.396682806001554
686,Nov 15  2017,26.93807265709402
687,Nov 14  2017,25.475328913814252
688,Nov 13  2017,23.213784154986378
689,Nov 12  2017,24.20695989566828
690,Nov 11  2017,23.706552613406178
691,Nov 10  2017,25.544118521399295
692,Nov 09  2017,24.557170918961415
693,Nov 08  2017,22.39483449937678
694,Nov 07  2017,22.51284001106726
695,Nov 06  2017,22.13444087859517
696,Nov 05  2017,22.268306815760578
697,Nov 04  2017,21.080559672049077
698,Nov 03  2017,18.31789426859598
699,Nov 02  2017,19.172741132769932
700,Nov 01  2017,21.04039682399628
701,Oct 31  2017,22.964285812518327
702,Oct 30  2017,22.650759494318084
703,Oct 29  2017,23.894422889299484
704,Oct 28  2017,23.74253730848951
705,Oct 27  2017,24.3356111136029
706,Oct 26  2017,27.83282371042574
707,Oct 25  2017,22.853618597024685
708,Oct 24  2017,18.799023027985317
709,Oct 23  2017,20.635496413474826
710,Oct 22  2017,19.86220410331095
711,Oct 21  2017,19.543086452107072
712,Oct 20  2017,21.223444499921392
713,Oct 19  2017,21.77416293310413
714,Oct 18  2017,22.706096319013394
715,Oct 17  2017,22.253815707549997
716,Oct 16  2017,21.996905289611536
717,Oct 15  2017,22.588964990592697
718,Oct 14  2017,22.520648458482086
719,Oct 13  2017,23.060321560434982
720,Oct 12  2017,22.00111054258654
721,Oct 11  2017,22.05458525776573
722,Oct 10  2017,21.15784809984615
723,Oct 09  2017,21.536681362436866
724,Oct 08  2017,23.659413716112557
725,Oct 07  2017,24.591943009316992
726,Oct 06  2017,24.701673813656253
727,Oct 05  2017,24.953986421507455
728,Oct 04  2017,25.682027477486226
729,Oct 03  2017,27.541605031403165
730,Oct 02  2017,26.764509618938185
731,Oct 01  2017,27.72082163312327
732,Sep 30  2017,27.621450981908904
733,Sep 29  2017,28.18420287279823
734,Sep 28  2017,29.10580244415851
735,Sep 27  2017,27.02513893447625
736,Sep 26  2017,28.145490781855838
737,Sep 25  2017,27.536409968145865
738,Sep 24  2017,30.268244990434532
739,Sep 23  2017,25.50342790943148
740,Sep 22  2017,25.64905723553412
